,from,job_id,job_title,job_company,job_location,job_link
992,Dice,featureId9b44d2871d6abe148fa69d38ad5de0a4,Systems Analyst,"Russell, Tobin & Associates","New York, NY",http://job-openings.monster.com/monster/featureId9b44d2871d6abe148fa69d38ad5de0a4
993,Dice,featureId533aadf88e10b38f07116eeee6db43e0,Sr. IT Security Engineer,Spinnaker Search Group LLC,"Iselin, NJ",http://job-openings.monster.com/monster/featureId533aadf88e10b38f07116eeee6db43e0
994,Dice,featureId644390a52f1cd8d97a90314333a78a43,Splunk Security Engineer,Tiro Security,"Englewood Cliffs, NJ",http://job-openings.monster.com/monster/featureId644390a52f1cd8d97a90314333a78a43
995,Dice,featureId82ec27681ee745a7a5eb21db28b4e4bb,"Manager, Strategic Analytics",NuWare Technology Corp,"Nyc, NY",http://job-openings.monster.com/monster/featureId82ec27681ee745a7a5eb21db28b4e4bb
996,Dice,featureId1b60476dfed274b64b9d14912b3e1093,Teradata Database Administrator,The Judge Group,"Totowa, NJ",http://job-openings.monster.com/monster/featureId1b60476dfed274b64b9d14912b3e1093
997,Dice,featureIde9a16f6ad0df46adcb26c551f8391c41,Senior Software Engineer (Javascript/Java),Capital Markets Placement,"New York, NY",http://job-openings.monster.com/monster/featureIde9a16f6ad0df46adcb26c551f8391c41
998,Dice,featureId2fd831e5db3649e1a58c41647792b2b9,Business Intelligence Manager - Financial Reporting,StarTek Solutions LLC,"Secaucus, NJ",http://job-openings.monster.com/monster/featureId2fd831e5db3649e1a58c41647792b2b9
999,Dice,featureIdbe65494289777cc387653909dee98429,DB2 DBA,"TEKsystems, Inc.","Manhattan, NY",http://job-openings.monster.com/monster/featureIdbe65494289777cc387653909dee98429
1000,Dice,featureIdff7ce86ebf16e66a1685486f80f6278f,"Director, Enrollment and Billing Strategic Services and Analytics",Healthfirst,"New York, NY",http://job-openings.monster.com/monster/featureIdff7ce86ebf16e66a1685486f80f6278f
1001,Dice,featureId9382c390e278e28910c7f7fa01f41503,Business Analyst,Random House,"New York, NY",http://job-openings.monster.com/monster/featureId9382c390e278e28910c7f7fa01f41503
1002,Dice,featureId700b505aa961040c3b95568d906f18eb,Sr. Network Security Engineer,InfoGroup,"Pearl River, NY",http://job-openings.monster.com/monster/featureId700b505aa961040c3b95568d906f18eb
1003,Dice,featureIda2408b36535e3b5b0b1a25719688bd43,Technology Business Management Analyst,Corporate,"New York, NY",http://job-openings.monster.com/monster/featureIda2408b36535e3b5b0b1a25719688bd43
1004,Dice,featureIdce63ff0033451a071e72ec56a9b70ade,Sr. Pre-Sales Systems Engineer,Cleversafe,"New York, NY",http://job-openings.monster.com/monster/featureIdce63ff0033451a071e72ec56a9b70ade
1005,Dice,featureId832259291d7c400d595a9af173284f27,Email Marketing Specialist,Astir IT Solutions,"Englewood Cliffs, NJ",http://job-openings.monster.com/monster/featureId832259291d7c400d595a9af173284f27
1006,Dice,featureId576e3d15d99feb1a6a052c27e0bdb038,Web Analytics Manager,Design Strategy,"Union, NJ",http://job-openings.monster.com/monster/featureId576e3d15d99feb1a6a052c27e0bdb038
1007,Dice,featureId2aa61c28891d1bf1b495413bc11d4f27,Middleware Solution Architect,"TEKsystems, Inc.","Manhattan, NY",http://job-openings.monster.com/monster/featureId2aa61c28891d1bf1b495413bc11d4f27
1008,Dice,featureId81384efe0c4b256d27cabf7430b3472b,NOC Specialist,"PCM Sales, Inc","New York, NY",http://job-openings.monster.com/monster/featureId81384efe0c4b256d27cabf7430b3472b
1009,Dice,featureId059b9a7d385b44baf3d54fcbfd96acae,Test Lead - Enterprise Integration Services,New York Life Insurance Company,"Jersey City, NJ",http://job-openings.monster.com/monster/featureId059b9a7d385b44baf3d54fcbfd96acae
1010,Dice,featureId73bc34de3b88b6b9f26ed7b793d3b043,Sr Application Developer,Omnicom Media Group (OMD),"New York, NY",http://job-openings.monster.com/monster/featureId73bc34de3b88b6b9f26ed7b793d3b043
1011,Dice,featureIdffa1f7fa8e6c7b1ecff24234adf048c7,Lead Network Engineer,Confidential Company,"New York, NY",http://job-openings.monster.com/monster/featureIdffa1f7fa8e6c7b1ecff24234adf048c7
1012,Dice,featureId2de32f9539d0d2821f6a3caafeb77b81,Manager ETL/DW/BI,HuMetis Technologies Inc,"Greenwich, CT",http://job-openings.monster.com/monster/featureId2de32f9539d0d2821f6a3caafeb77b81
1013,Dice,featureIdfac4d0b0e72afb1d6287c7a313ecc02d,Tableau Developer,Synechron Inc.,"Greenwich, CT",http://job-openings.monster.com/monster/featureIdfac4d0b0e72afb1d6287c7a313ecc02d
1014,Dice,featureIde9d2219455e2bc4374fef5fb127ab5ea,Cisco Network Engineer,Vicomnet.com,"New York, NY",http://job-openings.monster.com/monster/featureIde9d2219455e2bc4374fef5fb127ab5ea
1015,Dice,featureId13a0532f05094720e3e2d6a6771ae685,SaaS Software Engineer; Full Stack,Capital Markets Placement,"New York, NY",http://job-openings.monster.com/monster/featureId13a0532f05094720e3e2d6a6771ae685
1016,Dice,featureIdc7d18d4a3a2f50aad55c94c9e4d9b524,Business Analyst - CRM Platform,Capital Markets Placement,"New York, NY",http://job-openings.monster.com/monster/featureIdc7d18d4a3a2f50aad55c94c9e4d9b524
1017,Dice,featureId3e3cc3389bb450c1d330247db1ffe2c9,"Vice President Sales, Video",Conversant,"New York, NY",http://job-openings.monster.com/monster/featureId3e3cc3389bb450c1d330247db1ffe2c9
1018,Dice,featureIda05986d93dcfd440bcb1e9bcdf9ff87a,BA w/ ETL Skills,Software Guidance & Assistance,"New York, NY",http://job-openings.monster.com/monster/featureIda05986d93dcfd440bcb1e9bcdf9ff87a
1019,Dice,featureId0fa0f96f6918a20e889ac473ef14d52f,Microstrategy Developer,Princeton Information Ltd,"New York, NY",http://job-openings.monster.com/monster/featureId0fa0f96f6918a20e889ac473ef14d52f
1020,Dice,featureId740fae6e488eb551ba7db92036b82b6c,MySQL Senior Database Administrator- Tech Firm,Kforce Inc.,"New York, NY",http://job-openings.monster.com/monster/featureId740fae6e488eb551ba7db92036b82b6c
1021,Dice,featureId5d6fa560f273326ddc9562aeedd8a983,Health Industries Cloud Architect Sr. Associate,PricewaterhouseCoopers LLC,"New York, NY",http://job-openings.monster.com/monster/featureId5d6fa560f273326ddc9562aeedd8a983
1022,Dice,featureId29286c2721a9e82d743016305a5b647d,Senior Systems Engineer (Presales),Dell,"New York, NY",http://job-openings.monster.com/monster/featureId29286c2721a9e82d743016305a5b647d
1023,Dice,featureId677ee36368abafd2cbe776c731fb1404,Senior Systems Engineer (Presales),Dell,"New York, NY",http://job-openings.monster.com/monster/featureId677ee36368abafd2cbe776c731fb1404
1024,Dice,featureId7d17393d59de0a2319a89a043217362a,"ServiceNow Developer, IT Configuration and Asset Manage",Prudential,"Roseland, NJ",http://job-openings.monster.com/monster/featureId7d17393d59de0a2319a89a043217362a
1025,Dice,featureIda20a3d9cb43c02a2d275d7013f7ea62f,Network Security Engineer,First Republic Bank,"New York, NY",http://job-openings.monster.com/monster/featureIda20a3d9cb43c02a2d275d7013f7ea62f
1026,Dice,featureIdbf8a289217d0c6ac0fe5c9b20f48de0f,EMR Team Leader/Product Manager,Doctors Without Borders,"New York, NY",http://job-openings.monster.com/monster/featureIdbf8a289217d0c6ac0fe5c9b20f48de0f
1027,Dice,featureIdd2e22935841bc36eb7ad393a8aef1f4a,Low Latency Network Engineer,Eden Technologies,"New York, NY",http://job-openings.monster.com/monster/featureIdd2e22935841bc36eb7ad393a8aef1f4a
1028,Dice,featureId4ac8ccaf8d020d6dd4ffce902d0f8fd0,Oracle DBA,Datanomics,"Orangeburg, NY",http://job-openings.monster.com/monster/featureId4ac8ccaf8d020d6dd4ffce902d0f8fd0
1029,Dice,featureId81715f51e6792db256830d53a2d2c3d4,Adobe Analytics Lead,"Systel,Inc.","Hoboken, NJ",http://job-openings.monster.com/monster/featureId81715f51e6792db256830d53a2d2c3d4
1030,Dice,featureId436c211d09eb542cff4c318020f34c5c,Full-Stack Software Engineer,The Execu|Search Group,"New York City, NY",http://job-openings.monster.com/monster/featureId436c211d09eb542cff4c318020f34c5c
1031,Dice,featureId2fffb2fb7ea63d1cdc918859e20f1003,Informatica Developer (NO C2C),s.com,"Hoboken, NJ",http://job-openings.monster.com/monster/featureId2fffb2fb7ea63d1cdc918859e20f1003
1032,Dice,featureIda8015cc7a865e20f85517fd39a2fe245,Business Intelligence Analyst,Xoriant Corporation,"Montvale, NJ",http://job-openings.monster.com/monster/featureIda8015cc7a865e20f85517fd39a2fe245
1033,Dice,featureIdc5eb9368749636910de1404a5f71e123,Eagle Pace Developer,eclaro,"Jersey City, NJ",http://job-openings.monster.com/monster/featureIdc5eb9368749636910de1404a5f71e123
1034,Dice,featureId4c164a321e64071cd22ef416c1170215,Quantitative Analyst,CompuGain Corporation,"New York, NY",http://job-openings.monster.com/monster/featureId4c164a321e64071cd22ef416c1170215
1035,Dice,featureIdbc1e9709d422b4e35f451fed41bc93df,MS SQL Server DBA with IBM Info Server & UDB/DB2,Quintessence Computer Corp,"Brooklyn, NY",http://job-openings.monster.com/monster/featureIdbc1e9709d422b4e35f451fed41bc93df
1036,Dice,featureIdb1cc7d18930ea7bea96c6c0eb4bcb12b,Workday Integration Specialis,U.S. Tech Solutions Inc.,"Summit, NJ",http://job-openings.monster.com/monster/featureIdb1cc7d18930ea7bea96c6c0eb4bcb12b
1037,Dice,featureId365339a47d4eadb5297c34ebebfd0427,Principle ETL  Architect,VEDICSOFT,"Ny, NY",http://job-openings.monster.com/monster/featureId365339a47d4eadb5297c34ebebfd0427
1038,Dice,featureId5cfbba9867ffab1d6da76deb2cdb7146,SAP BODS Development Lead,Recruit Professional Services,"Montvale, NJ",http://job-openings.monster.com/monster/featureId5cfbba9867ffab1d6da76deb2cdb7146
1039,Dice,featureIdcec132d2b3caa23d6cdd0a88463aef01,SR NETWORK ARCHITECT,CenturyLink,"Edison, NJ",http://job-openings.monster.com/monster/featureIdcec132d2b3caa23d6cdd0a88463aef01
1040,Dice,featureId02f46d6c466b0bdc46cbb37c5f30bd30,Web Analyst,Bed Bath and Beyond,"Union, NJ",http://job-openings.monster.com/monster/featureId02f46d6c466b0bdc46cbb37c5f30bd30
1041,Dice,featureId7ed407da714e4b86e68f0ec225b88843,Lead SSIS/SSRS Develolper,UNIVERSAL Technologies,"Brooklyn, NY",http://job-openings.monster.com/monster/featureId7ed407da714e4b86e68f0ec225b88843
1042,Dice,featureIdbd59bd66316b48704714f48a16ee34bd,Sr. Qlikview/ Qliksense Developer  (** DIRECT CLIENT **),XCEL Solutions Corp.,"New York, NY",http://job-openings.monster.com/monster/featureIdbd59bd66316b48704714f48a16ee34bd
1043,Dice,featureIdfee082c7a9258a7c794c436a1f7088ef,Clinical SAS Programmer,Brightech International LLC,"Berkeley Heights, NJ",http://job-openings.monster.com/monster/featureIdfee082c7a9258a7c794c436a1f7088ef
1044,Dice,featureId09461375d844257ef962f25ac6840ad7,Senior SAS Advanced Programmer,Della Infotech,"Summit, NJ",http://job-openings.monster.com/monster/featureId09461375d844257ef962f25ac6840ad7
1045,Dice,featureId6944b5801dd678ed621d79faeeb4670a,SAS Advanced Programmer,LiveMindz,"Summit, NJ",http://job-openings.monster.com/monster/featureId6944b5801dd678ed621d79faeeb4670a
1046,Dice,featureIdfcfe57bb54364abc766fc2945a660c7b,Python Developer,Matlen Silver,"New York, NY",http://job-openings.monster.com/monster/featureIdfcfe57bb54364abc766fc2945a660c7b
1047,Dice,featureId31342d306987dacb75bba4ac64088909,Healthcare Business Analysts,Knowledgent,"New York, NY",http://job-openings.monster.com/monster/featureId31342d306987dacb75bba4ac64088909
1048,Dice,featureId0bdf06634800b72304fddd6ff7b99238,Senior C++/Linux Engineer,Hyatt Leader,"New York, NY",http://job-openings.monster.com/monster/featureId0bdf06634800b72304fddd6ff7b99238
1049,Dice,featureIdf01996dd733241d2a8e13f7c75e58bd7,Business Systems Manager,"Atrilogy Solutions Group, Inc.","Kenilworth, NJ",http://job-openings.monster.com/monster/featureIdf01996dd733241d2a8e13f7c75e58bd7
1050,Dice,featureId7102e9c2c6b1fe3b19b216c9101c5976,Web Analyst,"Pridevel Consulting, Inc","Jersey City, NJ",http://job-openings.monster.com/monster/featureId7102e9c2c6b1fe3b19b216c9101c5976
1051,Dice,featureId36f415b75ecdc9a4bb3b50053b92a399,Quantitative Analyst - M,Next Step Systems,"New York, NY",http://job-openings.monster.com/monster/featureId36f415b75ecdc9a4bb3b50053b92a399
1052,Dice,featureId569478cc045caa7757fcb94375e71270,BI Analyst,CyberCoders,"New York, NY",http://job-openings.monster.com/monster/featureId569478cc045caa7757fcb94375e71270
1053,Dice,featureId4d755726d289e1f099d052636a41d187,Business Intelligence Engineer,CyberCoders,"New York, NY",http://job-openings.monster.com/monster/featureId4d755726d289e1f099d052636a41d187
1054,Dice,featureId2bc8ec9394d613bca5c742466de938a1,Qlik Sense/BO/BOBJ Administrator,Recruit Professional Services,"Pearl River, NY",http://job-openings.monster.com/monster/featureId2bc8ec9394d613bca5c742466de938a1
1055,Dice,featureId06fb6bf96a51e0f34d040d949f7132e3,Consultant - US,Infosys,"Jersey City, NJ",http://job-openings.monster.com/monster/featureId06fb6bf96a51e0f34d040d949f7132e3
1056,Dice,featureIdf25d83558ddee143969dd5f65670fad3,Sr. Salesforce Developer,Synechron Inc.,"New York City, NY",http://job-openings.monster.com/monster/featureIdf25d83558ddee143969dd5f65670fad3
1057,Dice,featureIdc86767391449428b36ee93fac4e591d1,Integration Services Product Owner,Software Guidance & Assistance,"New York, NY",http://job-openings.monster.com/monster/featureIdc86767391449428b36ee93fac4e591d1
1058,Dice,featureIdc864a8a975039d7fd5fa14a624929ffc,Fullstack/UI Developer,Software Guidance & Assistance,"Jersey City, NJ",http://job-openings.monster.com/monster/featureIdc864a8a975039d7fd5fa14a624929ffc
1059,Dice,featureId53dbbc9dbeb26cabebb34f0294b359c0,Health Industries Cloud Architect Sr. Associate,PWC,"New York, NY",http://job-openings.monster.com/monster/featureId53dbbc9dbeb26cabebb34f0294b359c0
1060,Dice,featureIdde869fdaeea97d949b3612b1eda461ba,Business Intelligence Developer-Well-Known Firm,Kforce Inc.,"New York, NY",http://job-openings.monster.com/monster/featureIdde869fdaeea97d949b3612b1eda461ba
1061,Dice,featureId9583d6495a7fe2a305747fcc845029b8,Sr. Business Analyst - (eComm/CRM/Retail) (3-5 years exp),Career Developers,"Secaucus, NJ",http://job-openings.monster.com/monster/featureId9583d6495a7fe2a305747fcc845029b8
1062,Dice,featureId830cebf9ec67dc329064e2200d7c8fb3,MarkLogic Developer,Capgemini,"Nyc, NY",http://job-openings.monster.com/monster/featureId830cebf9ec67dc329064e2200d7c8fb3
1063,Dice,featureId0c63e419b9c727701ffeb3f086a93fb6,Python Applications Developer,JP Morgan Chase,"Jersey City, NJ",http://job-openings.monster.com/monster/featureId0c63e419b9c727701ffeb3f086a93fb6
1064,Dice,featureIdae35702e60fa0de0b95dcad865986173,Applications Developer (Selenium) - Corporate Technology,JP Morgan Chase,"Jersey City, NJ",http://job-openings.monster.com/monster/featureIdae35702e60fa0de0b95dcad865986173
1065,Dice,featureId00423d9f6f33c75e05bdc8422d456709,Business Systems Analyst III - Customer Experience,Fidelis Care New York,"New York, NY",http://job-openings.monster.com/monster/featureId00423d9f6f33c75e05bdc8422d456709
1066,Dice,featureId5b169d0d5412eab60a20ef48e86d0883,Jr. Linux/UNIX Engineer - Automation - Database - No Sponsorship,"Hatstand US, Inc.","Weehawken, NJ",http://job-openings.monster.com/monster/featureId5b169d0d5412eab60a20ef48e86d0883
1067,Dice,featureId168f786c004e00994e4858ee81affa93,Clinical SAS Programmer,Patel Consultants Corp,"Berkeley Heights, NJ",http://job-openings.monster.com/monster/featureId168f786c004e00994e4858ee81affa93
1068,Dice,featureId959e865125e91e622ee6b278e1e45596,InfoSphere MDM - Senior Programmer Analyst,"3i People, Inc.","Paramus, NJ",http://job-openings.monster.com/monster/featureId959e865125e91e622ee6b278e1e45596
1069,Dice,featureId3ccab774cbe8ff738f7bbfc1bbc00f9c,"Business Analyst (Restful , API Services)",Stratacent,"New York City, NY",http://job-openings.monster.com/monster/featureId3ccab774cbe8ff738f7bbfc1bbc00f9c
1070,Dice,featureId23c8ade37b6013524be19b28fe99c992,Datastage ETL Developer,JMS Technical Solutions,"Secaucus, NJ",http://job-openings.monster.com/monster/featureId23c8ade37b6013524be19b28fe99c992
1071,Dice,featureIda0e2e74fd1fc24a812a4c8106341f7ec,Analyst for Business Management,U.S. Tech Solutions Inc.,"Jersey City, NJ",http://job-openings.monster.com/monster/featureIda0e2e74fd1fc24a812a4c8106341f7ec
1072,Dice,featureId0596cba2f3529a840af28dd058ba50f2,Production Support Manager  Ab initio,TekShapers,"Union, NJ",http://job-openings.monster.com/monster/featureId0596cba2f3529a840af28dd058ba50f2
1073,Dice,featureId1336f8af39728dd823afe06badb21691,Ab Initio Project Manager,TekShapers,"Union, NJ",http://job-openings.monster.com/monster/featureId1336f8af39728dd823afe06badb21691
1074,Dice,featureIdb6683dd3e6bb89db2406424039a04fa7,SAP BPC Technical Consultant (Embedded),"Madiba, Inc","New York, NY",http://job-openings.monster.com/monster/featureIdb6683dd3e6bb89db2406424039a04fa7
1075,Dice,featureId62ed657800df0716f763dd6689d840d0,SAP BPC Technical Consultant (Embedded),"Madiba, Inc","Rockaway, NJ",http://job-openings.monster.com/monster/featureId62ed657800df0716f763dd6689d840d0
1076,Dice,featureId6a35ffbb0d9af8feee9e48056ebd1aae,Senior Tableau Developer,Enterprise Engineering,"New York, NY",http://job-openings.monster.com/monster/featureId6a35ffbb0d9af8feee9e48056ebd1aae
1077,Dice,featureIdd9b45a6b697c435d02129a5e91515b16,Network Engineer,Stratford Solutions Inc,"Jersey City, NJ",http://job-openings.monster.com/monster/featureIdd9b45a6b697c435d02129a5e91515b16
1078,Dice,featureIdb633b39f7bbb9a13e6fa0e5907139fb3,UX Researcher,UST Global Inc,"New York, NY",http://job-openings.monster.com/monster/featureIdb633b39f7bbb9a13e6fa0e5907139fb3
1079,Dice,featureIdd94a4460a11757c8c510f1e838fef674,Senior Tableau Developer,Enterprise Engineering,"Nyc, NY",http://job-openings.monster.com/monster/featureIdd94a4460a11757c8c510f1e838fef674
1080,Dice,featureId18b2bd0343730c87e10b002668d79f0a,Actimize Developer,MLWiz Inc,"New York, NY",http://job-openings.monster.com/monster/featureId18b2bd0343730c87e10b002668d79f0a
1085,Dice,featureId6dde0cd580584f4d837c908aed89cdde,Marklogic Stack Developer,Mitchell Martin,"New York, NY",http://job-openings.monster.com/monster/featureId6dde0cd580584f4d837c908aed89cdde
1086,Dice,featureIde13da5c840fe4f16f129ae26fb4cc04c,Senior SQL Developer,Eliassen Group,"New York, NY",http://job-openings.monster.com/monster/featureIde13da5c840fe4f16f129ae26fb4cc04c
1087,Dice,featureIdf0dde7d40f46d6a75a40dcf8ce422252,"MARKLOGIC DEVELOPER (Sparql, RDf, XML)",Princeton Information Ltd,"New York, NY",http://job-openings.monster.com/monster/featureIdf0dde7d40f46d6a75a40dcf8ce422252
1088,Dice,featureId5f7ba84321d5e68849e6623ba3aa8104,SSIS / SSRS Developer,Kforce Inc.,"Brooklyn, NY",http://job-openings.monster.com/monster/featureId5f7ba84321d5e68849e6623ba3aa8104
1089,Dice,featureIdc6ecb32f1223ee9c85cd2c45e9ba893f,Junior Business Intelligence - Well-Known Firm,Kforce Inc.,"New York, NY",http://job-openings.monster.com/monster/featureIdc6ecb32f1223ee9c85cd2c45e9ba893f
1090,Dice,featureId93a59969908324e1be0275a09becd7bc,SQL/Salesforce programmer,International Rescue Committee,"New York, NY",http://job-openings.monster.com/monster/featureId93a59969908324e1be0275a09becd7bc
1091,Dice,featureId928bfe7cf37eabaa7b83e60c0e376d4e,Business Applications Specialist,Intrepid Museum,"New York, NY",http://job-openings.monster.com/monster/featureId928bfe7cf37eabaa7b83e60c0e376d4e
1092,Dice,featureIdb03508dcdcd79a374406863ad7d72964,Commercial Sales Executive,QTS Data Centers,"Jersey City, NJ",http://job-openings.monster.com/monster/featureIdb03508dcdcd79a374406863ad7d72964
1093,Dice,featureIdb4d995bb0664f33ad87c98c40ff7d736,Senior Product Manager,"EdgeCast Networks, Inc.","New York, NY",http://job-openings.monster.com/monster/featureIdb4d995bb0664f33ad87c98c40ff7d736
1094,Dice,featureId241e1faaf113322cb8d5263c4e43d381,Technical Sr. Specialist Project/Prgm Mgr - Regulatory Reporting,Bank Of New York Mellon,"Jersey City, NJ",http://job-openings.monster.com/monster/featureId241e1faaf113322cb8d5263c4e43d381
1095,Dice,featureIde09adc740fa9121383abc329b1148423,Technical Sr. Specialist Project/Prgm Mgr - Regulatory Reporting,Bank Of New York Mellon,"New York, NY",http://job-openings.monster.com/monster/featureIde09adc740fa9121383abc329b1148423
1096,Dice,featureId954d223a3d5d85aa649aa4ea79697e0f,SAS Automation Specialist / Scheduler,Publishers Clearing House,"Jericho, NY",http://job-openings.monster.com/monster/featureId954d223a3d5d85aa649aa4ea79697e0f
1097,Dice,featureId34f42f94eda5b43baa7030231a565f5f,Senior Statistician,Bed Bath and Beyond,"Union, NJ",http://job-openings.monster.com/monster/featureId34f42f94eda5b43baa7030231a565f5f
1098,Dice,featureId97393a783349869a86baf78408ac831c,Enterprise Pre-Sales Engineer,Sisense Inc,"New York, NY",http://job-openings.monster.com/monster/featureId97393a783349869a86baf78408ac831c
1099,Dice,featureId1199985b77abd7c5ab51167b8c5c5c4d,Software Development Manager,S&P Global Ratings,"New York, NY",http://job-openings.monster.com/monster/featureId1199985b77abd7c5ab51167b8c5c5c4d
1100,Dice,featureId436919ec8810816948c995d6e8ce145c,Software Development Manager,S&P Global Ratings,"New York, NY",http://job-openings.monster.com/monster/featureId436919ec8810816948c995d6e8ce145c
1101,Dice,featureId410ae001d5aa6c378644513a0ceb412c,Senior Cloud Architect,Capgemini,"Jersey City, NJ",http://job-openings.monster.com/monster/featureId410ae001d5aa6c378644513a0ceb412c
1102,Dice,featureId71069bb365803d2aa4da1a7def411640,Senior Managing Cloud Engineer,Capgemini,"Jersey City, NJ",http://job-openings.monster.com/monster/featureId71069bb365803d2aa4da1a7def411640
1103,Dice,featureId279bca3da0b041eba6c2c647fcbdb4d2,Sr. Information Security Analyst,UPS,"Mahwah, NJ",http://job-openings.monster.com/monster/featureId279bca3da0b041eba6c2c647fcbdb4d2
1104,Dice,featureIdd93ab55b63d642b5cc9dacb857fc35ed,PowerCenter ETL Developers,Knowledgent,"New York, NJ",http://job-openings.monster.com/monster/featureIdd93ab55b63d642b5cc9dacb857fc35ed
1105,Dice,featureId4eec73c76ba37ec8805d1402a0047e3a,"Java, Spark, R / Python, Hadoop, AWS Developers",Knowledgent,"Warren, NJ",http://job-openings.monster.com/monster/featureId4eec73c76ba37ec8805d1402a0047e3a
1106,Dice,featureIdad8f6d5f729b087ee31ce519cef95e9e,MDM Leads,Knowledgent,"Warren, NJ",http://job-openings.monster.com/monster/featureIdad8f6d5f729b087ee31ce519cef95e9e
1107,Dice,featureId798d0fb3dd453a0cf1ba32538f0ec204,ETL Developer (Full time),Kani Solutions,"Hoboken, NJ",http://job-openings.monster.com/monster/featureId798d0fb3dd453a0cf1ba32538f0ec204
1108,Dice,featureIdebc0adab359dc74f6be7ca0202a55d40,Jr. SFDC Admin,"Luna Data Solutions, Inc.","Ridgefield Park, NJ",http://job-openings.monster.com/monster/featureIdebc0adab359dc74f6be7ca0202a55d40
1109,Dice,featureIdc3b574d0ea79532262dea5e222a153aa,IIB Developer,"NTT DATA, Inc","Jersey City, NJ",http://job-openings.monster.com/monster/featureIdc3b574d0ea79532262dea5e222a153aa
1110,Dice,featureIdd6b6f50834d153241bfe83beb702c0e5,HR Coordinator,"NTT DATA, Inc","Newark, NJ",http://job-openings.monster.com/monster/featureIdd6b6f50834d153241bfe83beb702c0e5
1111,Dice,featureIdb43db9e209b874ba7feb781adf2ba30f,Sr. IIB Developer,"NTT DATA, Inc","Jersey City, NJ",http://job-openings.monster.com/monster/featureIdb43db9e209b874ba7feb781adf2ba30f
1112,Dice,featureId042aa0d7a7ebc22e20b60b22c6aae93f,Adoption Services Delivery Manager,"NTT DATA, Inc","Woodcliff Lake, NJ",http://job-openings.monster.com/monster/featureId042aa0d7a7ebc22e20b60b22c6aae93f
1113,Dice,featureId8b3f23c3881091688f70b3d4a7afc249,Sybase developer,Virtusa,"Jersey City, NJ",http://job-openings.monster.com/monster/featureId8b3f23c3881091688f70b3d4a7afc249
1114,Dice,featureId5b168a549537fb55af9a4b88776d079e,PL/SQL Production Champion,ApTask,"Edison, NJ",http://job-openings.monster.com/monster/featureId5b168a549537fb55af9a4b88776d079e
1115,Dice,featureId4625cfa7c231353f9f941cdaf915a9fa,Windows Administrator,"Questa Technology, Inc.","New York, NY",http://job-openings.monster.com/monster/featureId4625cfa7c231353f9f941cdaf915a9fa
1116,Dice,featureId29a4055550ae5aa032e85e9345a8bb2a,Senior Database Application DBA/Infrastructure Architect,Atlantic Partners,"New York City, NY",http://job-openings.monster.com/monster/featureId29a4055550ae5aa032e85e9345a8bb2a
1117,Dice,featureId9781b083190e193e76255501386bb19a,Systems Access Management Engineer,eclaro,"Brooklyn, NY",http://job-openings.monster.com/monster/featureId9781b083190e193e76255501386bb19a
1118,Dice,featureIdeee1179b1955ccc808c1f22df5ad71c3,Senior Cloud Network Architect,eclaro,"Brooklyn, NY",http://job-openings.monster.com/monster/featureIdeee1179b1955ccc808c1f22df5ad71c3
1119,Dice,featureId903fbdb8075fb3a7d638b18cc5589486,"Full Stack Software Engineer - Elixir, Erlang, Rust",CyberCoders,"New York, NY",http://job-openings.monster.com/monster/featureId903fbdb8075fb3a7d638b18cc5589486
1120,Dice,featureId4b7cbfe0a8485b100594f67b75725f80,Supply Chain Solutions Project Leader,HumanEdge,"Congers, NY",http://job-openings.monster.com/monster/featureId4b7cbfe0a8485b100594f67b75725f80
1121,Dice,featureId69b0e47c6524616cae90d21723687f45,Senior Database/Oracle Developer,Capital Markets Placement,"New York, NY",http://job-openings.monster.com/monster/featureId69b0e47c6524616cae90d21723687f45
1122,Dice,featureId7fb4b8d6f7cbb9878b30892e80539765,Senior Core Java Developer,Capital Markets Placement,"New York, NY",http://job-openings.monster.com/monster/featureId7fb4b8d6f7cbb9878b30892e80539765
1123,Dice,featureId3fb7f959e17138e767144fec9174f621,DWH Test Lead,Capital Markets Placement,"New York, NY",http://job-openings.monster.com/monster/featureId3fb7f959e17138e767144fec9174f621
1124,Dice,featureIda950f6ea35974e1fd55b0734b2bd3950,"Senior Front End Engineer - JavaScript, React.JS, Redux",CyberCoders,"Brooklyn, NY",http://job-openings.monster.com/monster/featureIda950f6ea35974e1fd55b0734b2bd3950
1125,Dice,featureId288a328fa7b55eb070e37b687fd33584,HP Universal/ Discovery/uCMDB/Configuraton management specialist,Lenmar Consulting,"Jersey City, NJ",http://job-openings.monster.com/monster/featureId288a328fa7b55eb070e37b687fd33584
1126,Dice,featureId24031d2a9f1cae520e2efe3d9874190e,Manager - Cloud Services/Information Security Administrator - Media,East End Resources,"New York, NY",http://job-openings.monster.com/monster/featureId24031d2a9f1cae520e2efe3d9874190e
1127,Dice,featureIdc02610f8a9fd40d94c997e02f87dd47c,Sr. Application Developer - KDB/Q,Columbia Technology Corp,"Jersey City, NJ",http://job-openings.monster.com/monster/featureIdc02610f8a9fd40d94c997e02f87dd47c
1128,Dice,featureId9777a353326c91d7b4eac0ffd96d2e43,PL/SQL Production Champion,Turning Point Career Solutions,"Edison, NJ",http://job-openings.monster.com/monster/featureId9777a353326c91d7b4eac0ffd96d2e43
